"CO","AB","FACID","DIS","FNAME","FSTREET","FCITY","FZIP","FSIC","COID","DISN","CHAPIS","CERR_CODE","TOGT","ROGT","COT","NOXT","SOXT","PMT","PM10T"
19,"SC",168750,"SC","ACTON CLAY QUARRIES, NORTH STAR MINERALS","FOREST SERV RD NO. 4N32","ACTON","93510",1459,"LA","SOUTH COAST AQMD","","",.014521264498521719354105071639754377985,.01277,.0001387,.000817,.0000715,3.36115448,1.6806160684
30,"SC",193122,"SC","ADAMS IRON","1322 N SANTIAGO ST","SANTA ANA","92701",1791,"ORA","SOUTH COAST AQMD","","",.007591861524445794108715457030063771636805,.0075,,,,0,0
19,"SC",47084,"SC","ADVANCE PAPER BOX CO","6100 S GRAMERCY PL","LOS ANGELES","90047",2653,"LA","SOUTH COAST AQMD","","",2.11540846008543698040338379840914321641,1.505226311,,,,,
30,"SC",164625,"SC","ADVANTAGE MAILING","1600 N KRAEMER BLVD","ANAHEIM","92806",7331,"ORA","SOUTH COAST AQMD","","",6.09525166333467254637325872232660599311,4.384838548,,,,,
19,"SC",2124,"SC","ADVENTIST HEALTH GLENDALE","1505-09  WILSON TERRACE","GLENDALE","91206",8062,"LA","SOUTH COAST AQMD","","",.4256158246805334771338149535234881985603,.2325796875,2.39041275,3.506158625,.01608902625,.2457441875,.245207162375
30,"SC",178925,"SC","AECERO INC","2463 W LA PALMA AVE","ANAHEIM","92801",7374,"ORA","SOUTH COAST AQMD","","",.006322492608596770525358198771889924948828,.00556,.01508,.04,.00003108,.00496,.00493024
19,"SC",70220,"SC","AERO CHROME PLATING","14660 ARMINTA ST","VAN NUYS","91402",3471,"LA","SOUTH COAST AQMD","","",.0224090909090909090909090909090909090909,.00986,.15,.17,.00108,.010229403,.010197283
19,"SC",23752,"SC","AEROCRAFT HEAT TREATING CO INC","15701 MINNESOTA AVE","PARAMOUNT","90723",3398,"LA","SOUTH COAST AQMD","","",.5461177463686637385747298533141247536841,.2547912722,1.154202033,2.499089234,.0190061145,3.538268291,3.51551186315
30,"SC",173558,"SC","AEROFIT, LLC","1425 S ACACIA AVE","FULLERTON","92831",3498,"ORA","SOUTH COAST AQMD","","",3.34114780840540078766663766460951387736,2.980641,.0032,.242866,.0000549,.01845158673,.0177368472608
19,"SC",175126,"SC","AEROJET ROCKETDYNE OF DE, INC.","8900 DE SOTO AVE","CANOGA PARK","91304",3764,"LA","SOUTH COAST AQMD","","",1.34741044189603559504146365789214995728,.9459306013,1.921471336,3.507080244,.016432268,.890839221455,.66557259573217
19,"SC",115394,"SC","AES ALAMITOS, LLC","690 N STUDEBAKER RD","LONG BEACH","90803",4911,"LA","SOUTH COAST AQMD","","",414.682137879120205169749099913296200091,40.4133059515,76.935415914,50.106896867,6.37303803583,34.3036716996,34.1126104235784
30,"SC",115389,"SC","AES HUNTINGTON BEACH, LLC","21730  NEWLAND ST","HUNTINGTON BEACH","92646",4911,"ORA","SOUTH COAST AQMD","","",234.137799768824402972947240297140424165,22.463950013,26.47751831,56.075194774,5.852020706,32.788441976,32.595810733724
19,"SC",106897,"SC","AG-FUME SERVICES INC","2200 MINER ST","SAN PEDRO","90731",7342,"LA","SOUTH COAST AQMD","","",15.79894560063517268757443429932512901944,7.95951248,.0001536,.0006144,.0002208,.00001344,.00001335936
19,"SC",184458,"SC","AG-LC WARNER CENTERPHASE IV OWNER, L.P.","21255  BURBANK BLVD","WOODLAND HILLS","91367",6552,"LA","SOUTH COAST AQMD","","",.0113713895838071412326586308846941096202,.01,.04,.2,.000091,.01,.00994
30,"SC",190330,"SC","AG-OW 1 MAC OWNER, LP","1 & 2  MACARTHUR PL","SANTA ANA","92707",8641,"ORA","SOUTH COAST AQMD","","",.004491698885603820786900159199454173299977,.00395,.01071,.04,.00002205,.00353,.00350882
19,"SC",900180046,"SC","AGUA DULCE AIRPARK","AQUA DUCE AIRPARK","SANTA CLARITA","91390",4581,"LA","SOUTH COAST AQMD","","",.0755527819016156272793552357823525431589,.0677632903233053552460930111227316738597,1.94680133524197139871459164716,.02672404964057036185055017152800139936,.0056539566974491720725558678452651402535,.043613662964494756041631184616,.04191273022921585594695926784
33,"SC",195949,"SC","AGUA MANSA COMMERCE PHASE I LLC","6120  CLINKER DR","JURUPA VALLEY","92509",6799,"RIV","SOUTH COAST AQMD","","",.001648851489652035478735501478280645894928,.00145,.00394,.01,.00000812,.00129,.00128226
19,"SC",195541,"SC","AI FFOZ OWNER. LLC","777  SANTA FE AVE","LOS ANGELES","90021",8641,"LA","SOUTH COAST AQMD","","",.0341141687514214236979758926540823288606,.03,.09,.42,.000189,.03,.02982
30,"SC",145232,"SC","AIR INDUSTRIES COMPANY, LLC","12570 KNOTT ST","GARDEN GROVE","92841",3452,"ORA","SOUTH COAST AQMD","","",6.61097683585560391909065069965305101347,5.025333107,.78862,2.9145184,.0094452,4.64580867014,3.6656232792144
19,"SC",148236,"SC","AIR LIQUIDE LARGE INDUSTRIES U.S., LP","324 W EL SEGUNDO BLVD","EL SEGUNDO","90245",8099,"LA","SOUTH COAST AQMD","","",22.01251405487971090718042730857951038352,15.392736052,1.529559676,14.178632897,.659501199,7.472656843,7.346146302317
19,"SC",3417,"SC","AIR PROD & CHEM INC","23300 S ALAMEDA ST","CARSON","90810",2813,"LA","SOUTH COAST AQMD","","",20.34578070851116804809933504224013260626,14.334825165,1.22168555,12.271047235,.227877311,7.963983525,6.93276410325
19,"SC",100217,"SC","AIR PROD.& CHEM.INC,EH&S FIELD SUPRT GRP","VARIOUS LOCATIONS IN SCAQMD","DIAMOND BAR","91765",7699,"LA","SOUTH COAST AQMD","","",.000439746300211416490486257928118393234672,.000416,.00158,.0063,.0000662,.00063,.00061488
19,"SC",101656,"SC","AIR PRODUCTS AND CHEMICALS, INC.","700 N HENRY FORD AVE","WILMINGTON","90744",2813,"LA","SOUTH COAST AQMD","","",9.24209858210528834179205879363718728858,5.614766618,3.309657628,25.774612853,1.164133936,8.662782613,8.3259638415125
19,"SC",201938,"SC","AIR PRODUCTS MANUFACTURING, LLC","14700-08 DOWNEY AVE","PARAMOUNT","90723",3999,"LA","SOUTH COAST AQMD","","",25.71837219630763896267637130096436849857,19.61272785619,34.6319144171,33.4704693735,4.25435708638,12.91075368797,10.45727482942868
19,"SC",21321,"SC","AIRCRAFT X-RAY LABS INC","2627 E 53RD ST","HUNTINGTON PARK","90255",3471,"LA","SOUTH COAST AQMD","","",2.27266627096964175615861009119436085728,2.24236,.0613,.24484000876,.001212300825,.0428752058,.041551583568
36,"SC",183332,"SC","AIRGAS USA, LLC","12550  ARROW ROUTE","ETIWANDA","91739",5084,"SBD","SOUTH COAST AQMD","","",.004264271093927677962246986581760291107573,.00375,.01,.04,.000021,.00335,.0033299
33,"SC",117335,"SC","AIRMARK INTERNATIONAL","1771  RAILROAD ST","CORONA","92880",5088,"RIV","SOUTH COAST AQMD","","",.004555116914667476465229274218038262982083,.0045,,,,,
36,"SC",192991,"SC","AIRPORT COMMERCE CENTER SAN BERNARDINO","2264 E 6TH ST","SAN BERNARDINO","92410",8699,"SBD","SOUTH COAST AQMD","","",.001705708437571071184898794632704116443029,.0015,.00408,.01,.0000084,.00134,.00133196
19,"SC",165227,"SC","AIRPORT COURTHOUSE, JCC/AOC","11701  LA CIENEGA BLVD","LOS ANGELES","90045",7389,"LA","SOUTH COAST AQMD","","",.0113713895838071412326586308846941096202,.01,.04,.19,.0000875,.01,.00994
19,"SC",79201,"SC","AIRTEL CO","7277  VALJEAN AVE","VAN NUYS","91406",7011,"LA","SOUTH COAST AQMD","","",.0000021378212417557425517398226063224926086,.00000188,.0000051,.0000235,.0000000105,.00000168,.00000166992
19,"SC",21862,"SC","AL LARSON BOAT SHOP","1046 S SEASIDE","TERMINAL ISLAND","90731",3731,"LA","SOUTH COAST AQMD","","",4.5952586935703124384273406139398161101,3.53858125,.662133,3.0445135,.001363215,6.48670525,4.2367566185
19,"SC",188747,"SC","AL2 LLC","21900 S WILMINGTON AVE","LONG BEACH","90810",4899,"LA","SOUTH COAST AQMD","","",.00002137821241755742551739822606322492608597,.0000188,.000051,.000235,.000000105,.0000168,.0000166992
19,"SC",180591,"SC","ALAMEDA SQUARE OWNER, LLC","747-87  ALAMEDA ST","LOS ANGELES","90021",9999,"LA","SOUTH COAST AQMD","","",.007403911758016829656584034569024334773709,.006511,.01769,.06727,.00003648,.005809,.005774146
33,"SC",172771,"SC","ALBERT GOYENETCHE DAIRY #2","32100  RAMONA EXPY","NUEVO","92567",2410,"RIV","SOUTH COAST AQMD","","",28.25,2.26,,,,.56,.269808
30,"SC",174460,"SC","ALBERTSONS DISTRIBUTION CENTER #6758","200 N PUENTE ST.","BREA","92821",4225,"ORA","SOUTH COAST AQMD","","",.023283764630468222963681604930097141415,.021923,.00523,.01629,.00001077,.001719,.001708686
30,"SC",174461,"SC","ALBERTSONS DISTRIBUTION CENTER #8750","9300  TOLEDO WAY","IRVINE","92618",4225,"ORA","SOUTH COAST AQMD","","",.0188967477825790311576074596315669774847,.0166178,.038018,.19822,.00009661,.0153979,.0153055126
30,"SC",174566,"SC","ALBERTSONS STORE NO 6769","1421 S MANHATTAN AVE","FULLERTON","92831",5912,"ORA","SOUTH COAST AQMD","","",.001087104844211962701842165112576756879691,.000956,.0026,.01,.00000536,.000854,.000848876
30,"SC",80729,"SC","ALCON RESEARCH,  LTD.","15800  ALTON PKY","IRVINE","92618",3841,"ORA","SOUTH COAST AQMD","","",.008062315214919263133954969297248123720719,.00709,.01,.08,.0000397,.00633,.00629202
30,"SC",172917,"SC","ALCON RESEARCH, LTD","20411-51  LAKE FOREST DR","LAKE FOREST","92630",8733,"ORA","SOUTH COAST AQMD","","",.0341141687514214236979758926540823288606,.03,.09,.46,.0002123,.02,.01988
19,"SC",102730,"SC","ALERT PLATING COMPANY","9939 GLENOAKS","SUN VALLEY","91352",3471,"LA","SOUTH COAST AQMD","","",.0304777526209251836061119216999693914467,.0205,,,,.000338617995,.0003248350965
19,"SC",172164,"SC","ALHAMBRA COURTHOUSE, JCC/AOC","150 W COMMONWEALTH AVE","ALHAMBRA","91801",9211,"LA","SOUTH COAST AQMD","","",.002149192631339549692972481237207186718217,.00189,.00514,.02,.0000106,.00169,.00167986
19,"SC",118628,"SC","ALHAMBRA HOSPITAL MEDICAL CENTER","100 S RAYMOND AVE","ALHAMBRA","91801",8062,"LA","SOUTH COAST AQMD","","",.004313245704716025389211652573035334008724,.0036966,.011277,.041758,.00003075,.0033536,.00333428
30,"SC",183569,"SC","ALISO VIEJO CITY HALL","12  JOURNEY  STE 100","ALISO VIEJO","92656",9111,"ORA","SOUTH COAST AQMD","","",.000426427109392767796224698658176029110757,.000375,.00102,.00469,.0000021,.000335,.00033299
30,"SC",5998,"SC","ALL AMERICAN ASPHALT","14490 EDWARDS ST","WESTMINSTER","92683",2951,"ORA","SOUTH COAST AQMD","","",1.83415844796298321558785878776550435171,1.75109078,.896069073,1.12896599,.0170213051,3.8576231858,1.5467001027172
19,"SC",114264,"SC","ALL AMERICAN ASPHALT","13646 LIVE OAK LN","IRWINDALE","91706",2951,"LA","SOUTH COAST AQMD","","",7.85376139081785888213329244120090372313,7.563329549,2.107328232,2.678866725,.02724073341,12.2315121,4.918592634457
19,"SC",132954,"SC","ALL AMERICAN ASPHALT","11549 BRADLEY AVE","SAN FERNANDO","91340",2951,"LA","SOUTH COAST AQMD","","",5.47496856787182565799137057322872703105,5.281216255,5.62657111,1.531381611,.02273082,6.912761992,2.831100089324
33,"SC",148146,"SC","ALL AMERICAN ASPHALT","4770 INDIAN ST","PERRIS","92571",1611,"RIV","SOUTH COAST AQMD","","",8.01663596576786815681050008634939432066,7.623556499,9.493859095,2.339451501,.03850053,8.15931169,3.326720903618
33,"SC",3704,"SC","ALL AMERICAN ASPHALT, UNIT NO.01","1776 ALL AMERICAN WAY","CORONA","92879",2951,"RIV","SOUTH COAST AQMD","","",20.06170104075289135292628354106147645755,19.512612288,9.378464626,6.816923783,.088633013965,44.55889546773,18.32637178875662
36,"SC",189340,"SC","ALL AMERICAN CLEANER","1752 E LUGONIA  # 115","REDLANDS","92373",7219,"SBD","SOUTH COAST AQMD","","",.0111209090909090909090909090909090909091,.00981,.01,.01,.000113,.00143,.00143
19,"SC",177726,"SC","ALL NIPPON AIRWAYS CORP LTD","21250  HAWTHORNE BLVD SUITE 200","TORRANCE","90503",4731,"LA","SOUTH COAST AQMD","","",.000852854218785535592449397316352058221515,.00075,.00204,.00938,.0000042,.00067,.00066598
30,"SC",800289,"SC","ALLERGAN INC","18600 VON KARMAN & 2525 DUPONT","IRVINE","92612",2834,"ORA","SOUTH COAST AQMD","","",2.03839458636719078599742187742953831601,.511160754,3.889374415,2.649357421,.0400006484,1.303378587,1.06737321906
19,"SC",178908,"SC","ALLFAST FASTENING SYSTEMS, LLC","15200 DON JULIAN RD","CITY OF INDUSTRY","91745",5072,"LA","SOUTH COAST AQMD","","",1.95865151893834204303518382940765612246,1.6249796,.070332,2.97133,.001011,3.427290204885,2.4012801526896
19,"SC",82635,"SC","ALLIED CRAFT BUILDING","407 E PICO BLVD REAR LEVEL 1","LOS ANGELES","90015",6512,"LA","SOUTH COAST AQMD","","",.00034341596543097566522629065271776211053,.000302,.000821,.00378,.00000169,.00027,.00026838
19,"SC",117435,"SC","ALLOY PROCESSING","1900 W WALNUT ST","COMPTON","90220",3479,"LA","SOUTH COAST AQMD","","",.1050235407401370798652580704491798157467,.050021295,.34,.41,.00248,1.400007199,1.34520691104
19,"SC",7437,"SC","ALLOYS CLEANING INC","1960 E GAGE AVE","LOS ANGELES","90001",3471,"LA","SOUTH COAST AQMD","","",.0179551243963859656377282031136932205843,.0079004876,.02000222,.53925953,.00067966221,.008460453,.008409690888
33,"SC",188142,"SC","ALPHA LASER INC.","1801  RAILROAD ST","CORONA","92880",3699,"RIV","SOUTH COAST AQMD","","",,,,.00858,,.004242,.002434908
33,"SS",183633,"SC","ALPHAMEDIA USA","KDES  TRANSMITTER SITE  VARNER RD","DESERT HOT SPRINGS","92240",8699,"RIV","SOUTH COAST AQMD","","",.001066636342961109847623379576984307482374,.000938,.00255,.01,.00000525,.000838,.000832972
33,"SS",183674,"SC","ALPHAMEDIA USA","BENNETT RD KPSI TRANSMITTER SIT","DESERT HOT SPRINGS","92240",8699,"RIV","SOUTH COAST AQMD","","",.001066636342961109847623379576984307482374,.000938,.00255,.01,.00000525,.000838,.000832972
30,"SC",185850,"SC","ALTA LAGUNA PUMP STATION","3100  ALTA LAGUNA BLVD","LAGUNA BEACH","92651",4941,"ORA","SOUTH COAST AQMD","","",.003434159654309756652262906527177621105299,.00302,.00823,.03,.0000169,.0027,.0026838
36,"SC",153938,"SC","ALTA MARKETING COMPANY","26717  PALMETTO AVE","REDLANDS","92374",8742,"SBD","SOUTH COAST AQMD","","",0,0,0,0,0,0,0
30,"SC",177557,"SC","ALTA NEWPORT HOSP INC, FOOTHILL REG MED","14662  NEWPORT AVE","TUSTIN","92780",8049,"ORA","SOUTH COAST AQMD","","",.001705708437571071184898794632704116443029,.0015,.00408,.01876,.0000084,.00134,.00133196
19,"SC",187165,"SC","ALTAIR PARAMOUNT, LLC","14700-08  DOWNEY AVE","PARAMOUNT","90723",2869,"LA","SOUTH COAST AQMD","","",26.20504326738191556644459475470207633778,19.2033048084,20.3787306128,25.60244526,3.76707568034,6.9762987167,5.5598440309298
19,"SC",167625,"SC","ALTAMED HEALTH SVCS CORP","2040  CAMFIELD AVE","COMMERCE","90040",8011,"LA","SOUTH COAST AQMD","","",.00029849897657493745735728906072322037753,.0002625,.000714,.003283,.00000147,.0002345,.000233093
30,"SC",192820,"SC","ALTAMEDHEALTH SERVICES CORP","1325 N ANAHEIM BLVD","ANAHEIM","92801",8099,"ORA","SOUTH COAST AQMD","","",.00029849897657493745735728906072322037753,.0002625,.000714,.003283,.00000147,.0002345,.000233093
33,"SC",180661,"SC","ALTURA CREDIT UNION","2847  CAMPUS PKY","RIVERSIDE","92507",6062,"RIV","SOUTH COAST AQMD","","",.001603365931316806913804866954741869456448,.00141,.00383,.01,.00000788,.00126,.00125244
33,"SC",183983,"SC","ALTURA CREDIT UNION","23520  CACTUS AVE","MORENO VALLEY","92553",6062,"RIV","SOUTH COAST AQMD","","",.001603365931316806913804866954741869456448,.00141,.00383,.01,.00000788,.00126,.00125244
30,"SC",36522,"SC","ALUMINUM PRECISION PRODUCTS INC","2621 S SUSAN ST","SANTA ANA","92704",3365,"ORA","SOUTH COAST AQMD","","",6.58738725337435490273918221516474791584,3.1167007,9.97756275,6.57972378,.03802242,2.2363754665,1.663365790655
36,"SC",177388,"SC","AM & FM BROADCASTING","40  HEAPS PEAK","CEDAR GLEN","92321",4832,"SBD","SOUTH COAST AQMD","","",.00021378212417557425517398226063224926086,.000188,.00051,.00235,.00000105,.000168,.000166992
19,"SC",188085,"SC","AM FM BROADCASTING INC.","123  CBS LN","MOUNT WILSON","91023",4832,"LA","SOUTH COAST AQMD","","",.00021378212417557425517398226063224926086,.000188,.00051,.00235,.00000105,.000168,.000166992
19,"SC",25012,"SC","AMADA AMERICA, INC.","14646  NORTHAM ST ATT: DMITRY PARNELL","LA MIRADA","90638",5084,"LA","SOUTH COAST AQMD","","",.9920032391942504302054863852616661605426,.98,,,,.03511,.02401314
30,"SC",170530,"SC","AMADA AMERICA, INC.","100 S PUENTE ST","BREA","92821",5084,"ORA","SOUTH COAST AQMD","","",2.92819915212916825354314653709286924477,2.880281,.080765,.31352,.00144158,.032611,.030995094
36,"SC",187401,"SC","AMAZON.COM SERVICE, LLC - LGB7","1660 N LINDEN AVE","RIALTO","92377",5961,"SBD","SOUTH COAST AQMD","","",.0319194905617466454400727768933363657039,.02807,.06793,.33,.0001571,.02507,.02491958
33,"SC",194690,"SC","AMAZON.COM SERVICES LLC","150  RADIO RD","CORONA","92879",5735,"RIV","SOUTH COAST AQMD","","",.009188082783716170115988173754832840573118,.00808,.02,.1,.0000452,.00722,.00717668
36,"SC",193387,"SC","AMAZON.COM SERVICES LLC - CN05","8601  MERRILL AVE","CHINO","91710",4225,"SBD","SOUTH COAST AQMD","","",.0227427791676142824653172617693882192404,.02,.05,.25,.000114,.01,.00994
19,"SC",196296,"SC","AMAZON.COM SERVICES LLC - CN08","21590  NEEDHAM RANCH PKY","SANTA CLARITA","91321",5411,"LA","SOUTH COAST AQMD","","",0,0,0,0,0,0,0
19,"SC",194959,"SC","AMAZON.COM SERVICES LLC - DAX3","20730  PRAIRIE ST","CHATSWORTH","91311",4225,"LA","SOUTH COAST AQMD","","",.004821469183534227882647259495110302478963,.00424,.01,.05,.0000238,.00379,.00376726
19,"SC",193806,"SC","AMAZON.COM SERVICES LLC - DAX5","15930  VALLEY BLVD","CITY OF INDUSTRY","91744",4225,"LA","SOUTH COAST AQMD","","",.003309074368887878098703661587445985899477,.00291,.00791,.03,.0000163,.0026,.0025844
33,"SC",182217,"SC","AMAZON.COM SERVICES LLC - DCA2","5250  GOODMAN WAY","EASTVALE","91752",4225,"RIV","SOUTH COAST AQMD","","",.0672731407778030475324084603138503525132,.05916,.13,.72,.0003319,.05292,.05260248
30,"SC",197166,"SC","AMAZON.COM SERVICES LLC - DD08","14300  ALTON PKY","IRVINE","92618",5961,"ORA","SOUTH COAST AQMD","","",.004821469183534227882647259495110302478963,.00424,.01,.05,.0000238,.00379,.00376726
36,"SC",195310,"SC","AMAZON.COM SERVICES LLC - DIB6","1895  MARIGOLD AVE","REDLANDS","92374",4213,"SBD","SOUTH COAST AQMD","","",.001353195360473049806686377075278599044803,.00119,.00324,.01,.00000667,.00106,.00105364
19,"SC",194607,"SC","AMAZON.COM SERVICES LLC - DLX1","11811 E FLORENCE AVE","SANTA FE SPRINGS","90670",4731,"LA","SOUTH COAST AQMD","","",.005935865362747327723447805321810325221742,.00522,.01,.06,.0000292,.00466,.00463204
36,"SC",194648,"SC","AMAZON.COM SERVICES LLC - DUR8","18025  SLOVER AVE","BLOOMINGTON","92316",4212,"SBD","SOUTH COAST AQMD","","",.0168790992088173317343582100311312470662,.00891328,.0990764,.1500238,.00006011,.00757537,.007529926
33,"SC",192611,"SC","AMAZON.COM SERVICES LLC - KRB4","4501  PATTERSON AVE","PERRIS","92571",4225,"RIV","SOUTH COAST AQMD","","",.0113713895838071412326586308846941096202,.01,.03,.15,.0000704,.01,.00994
33,"SC",196104,"SC","AMAZON.COM SERVICES LLC - KRB7","36900 W 4TH ST","BEAUMONT","92223",4225,"RIV","SOUTH COAST AQMD","","",.0500532804898867029403741892263628717567,.01035,.02989,.21,.00026324,.006726,.006702264
36,"SC",193069,"SC","AMAZON.COM SERVICES LLC - KSBD","2535 E 3RD ST","SAN BERNARDINO","92408",4225,"SBD","SOUTH COAST AQMD","","",.2377336820559472367523311348646804639528,.209063,.595154,2.95328,.00136021,.177035,.17597279
30,"SC",197084,"SC","AMAZON.COM SERVICES LLC - SAX1","17871  VON KARMAN AVE","IRVINE","92614",5149,"ORA","SOUTH COAST AQMD","","",.001660222879235842619968160109165340004549,.00146,.00398,.01,.0000082,.00131,.00130214
19,"SC",195958,"SC","AMAZON.COM SERVICES LLC - SAX3","333 W GARDENA BLVD","GARDENA","90248",4225,"LA","SOUTH COAST AQMD","","",.003252217420968842392540368433022515351376,.00286,.00778,.03,.000016,.00255,.0025347
36,"SC",192999,"SC","AMAZON.COM SERVICES LLC - SBD1","3388 S CACTUS AVE","BLOOMINGTON","92316",4225,"SBD","SOUTH COAST AQMD","","",.0892426654537184443939049351830793722993,.07848,.22,1.03,.0004645,.06757,.06716458
36,"SC",192695,"SC","AMAZON.COM SERVICES LLC - SBD2","1494 S WATERMAN AVE","SAN BERNARDINO","92408",7992,"SBD","SOUTH COAST AQMD","","",.0536388446668182851944507618831021150785,.04717,.15,.73,.0003391,.0464,.0461216
36,"SC",192610,"SC","AMAZON.COM SERVICES LLC - SBD3","5990 N CAJON BLVD","SAN BERNARDINO","92407",4225,"SBD","SOUTH COAST AQMD","","",.0135092108255628837843984534910166022288,.01188,.03,.14,.0000665,.01062,.01055628
33,"SC",194647,"SC","AMAZON.COM SERVICES LLC - SBD5","11100  IBERIA ST","JURUPA VALLEY","91752",4225,"RIV","SOUTH COAST AQMD","","",.1478280645894928360245622015010234250626,.13,.39,1.91,.000863,.12,.11928
36,"SC",182124,"SC","AMAZON.COM SERVICES LLC - SNA7","555 E ORANGE SHOW RD","SAN BERNARDINO","92408",4225,"SBD","SOUTH COAST AQMD","","",.0134409824880600409370025017057084375711,.01182,.02,.14,.0000662,.01057,.01050658
19,"SC",194636,"SC","AMAZON.COM SERVICES LLC -DLX5","4845- 4901, W SAN FERNANDO RD","LOS ANGELES","90039",5961,"LA","SOUTH COAST AQMD","","",.0198317034341596543097566522629065271777,.01744,.04,.2,.0000976,.01558,.01548652
